"ID","t","assess.num","assess.start","assess.stop","assess.status","x","z","v"
5,1.43863458583316,3,0.392897523867798,1.46427935003625,1,0.258923060350376,0.0612461483086236,-1.8079369933321
5,1.43863458583316,4,1.46427935003625,1.61449060309387,1,0.258923060350376,0.0612461483086236,-1.8079369933321
5,1.43863458583316,5,1.61449060309387,1.73809290347372,1,0.258923060350376,0.0612461483086236,-1.8079369933321
5,1.43863458583316,6,1.73809290347372,2.83788402295178,1,0.258923060350376,0.0612461483086236,-1.8079369933321
5,1.43863458583316,7,2.83788402295178,3.201252699466,1,0.258923060350376,0.0612461483086236,-1.8079369933321
5,1.43863458583316,0,3.201252699466,4,0,0.258923060350376,0.0612461483086236,-1.8079369933321
6,0.607323370433268,1,0,0.9347208093052,1,-0.621909996337071,-0.318389461728825,-0.48518491744721
6,0.607323370433268,2,0.9347208093052,0.949602770978292,1,-0.621909996337071,-0.318389461728825,-0.48518491744721
6,0.607323370433268,3,0.949602770978292,1.60204295901907,1,-0.621909996337071,-0.318389461728825,-0.48518491744721
6,0.607323370433268,4,1.60204295901907,3.28645651449412,1,-0.621909996337071,-0.318389461728825,-0.48518491744721
6,0.607323370433268,5,3.28645651449412,3.97612739164052,1,-0.621909996337071,-0.318389461728825,-0.48518491744721
6,0.607323370433268,0,3.97612739164052,4,0,-0.621909996337071,-0.318389461728825,-0.48518491744721
7,1.05407233518235,1,0,0.935567701372126,1,-1.20090311346709,1.22142374315352,-2.29904064762421
7,1.05407233518235,2,0.935567701372126,1.27866881331919,1,-1.20090311346709,1.22142374315352,-2.29904064762421
7,1.05407233518235,3,1.27866881331919,2.50732105919091,1,-1.20090311346709,1.22142374315352,-2.29904064762421
7,1.05407233518235,4,2.50732105919091,2.99995578733557,1,-1.20090311346709,1.22142374315352,-2.29904064762421
7,1.05407233518235,5,2.99995578733557,3.9941307621667,1,-1.20090311346709,1.22142374315352,-2.29904064762421
7,1.05407233518235,0,3.9941307621667,4,0,-1.20090311346709,1.22142374315352,-2.29904064762421
8,1.57176366076751,1,0,0.1054768414117,1,-0.275831195692099,1.22047976125469,-0.477023742486469
8,1.57176366076751,2,0.1054768414117,0.363942941899681,1,-0.275831195692099,1.22047976125469,-0.477023742486469
8,1.57176366076751,3,0.363942941899681,0.684747291359212,1,-0.275831195692099,1.22047976125469,-0.477023742486469
8,1.57176366076751,4,0.684747291359212,1.29101549873882,1,-0.275831195692099,1.22047976125469,-0.477023742486469
8,1.57176366076751,5,1.29101549873882,1.62553234157733,1,-0.275831195692099,1.22047976125469,-0.477023742486469
8,1.57176366076751,6,1.62553234157733,2.98870707511115,1,-0.275831195692099,1.22047976125469,-0.477023742486469
8,1.57176366076751,0,2.98870707511115,4,0,-0.275831195692099,1.22047976125469,-0.477023742486469
9,0.137268030347442,1,0,0.29867004398693,1,1.66846497973443,0.0418202529775081,0.0910741533659223
9,0.137268030347442,2,0.29867004398693,0.836547312969049,1,1.66846497973443,0.0418202529775081,0.0910741533659223
9,0.137268030347442,3,0.836547312969049,1.13127516880391,1,1.66846497973443,0.0418202529775081,0.0910741533659223
9,0.137268030347442,4,1.13127516880391,1.18150147424606,1,1.66846497973443,0.0418202529775081,0.0910741533659223
9,0.137268030347442,5,1.18150147424606,1.436137285112,1,1.66846497973443,0.0418202529775081,0.0910741533659223
9,0.137268030347442,6,1.436137285112,1.5747523351859,1,1.66846497973443,0.0418202529775081,0.0910741533659223
9,0.137268030347442,7,1.5747523351859,1.65472650978199,1,1.66846497973443,0.0418202529775081,0.0910741533659223
9,0.137268030347442,8,1.65472650978199,2.49847948640139,1,1.66846497973443,0.0418202529775081,0.0910741533659223
9,0.137268030347442,9,2.49847948640139,3.19909730119005,1,1.66846497973443,0.0418202529775081,0.0910741533659223
9,0.137268030347442,10,3.19909730119005,3.23500533661847,1,1.66846497973443,0.0418202529775081,0.0910741533659223
9,0.137268030347442,11,3.23500533661847,3.24376589398161,1,1.66846497973443,0.0418202529775081,0.0910741533659223
9,0.137268030347442,12,3.24376589398161,3.31657373538913,1,1.66846497973443,0.0418202529775081,0.0910741533659223
9,0.137268030347442,13,3.31657373538913,3.66228191564439,1,1.66846497973443,0.0418202529775081,0.0910741533659223
9,0.137268030347442,14,3.66228191564439,3.72847599364511,1,1.66846497973443,0.0418202529775081,0.0910741533659223
9,0.137268030347442,15,3.72847599364511,3.95768538294859,1,1.66846497973443,0.0418202529775081,0.0910741533659223
9,0.137268030347442,0,3.95768538294859,4,0,1.66846497973443,0.0418202529775081,0.0910741533659223
10,0.384913351980835,1,0,0.0524763483478448,1,1.4860842761296,1.50082541764163,1.08478920565324
10,0.384913351980835,2,0.0524763483478448,0.23272353269278,1,1.4860842761296,1.50082541764163,1.08478920565324
10,0.384913351980835,3,0.23272353269278,0.369290634407933,1,1.4860842761296,1.50082541764163,1.08478920565324
10,0.384913351980835,4,0.369290634407933,0.712557072923786,1,1.4860842761296,1.50082541764163,1.08478920565324
10,0.384913351980835,5,0.712557072923786,1.10173932878093,1,1.4860842761296,1.50082541764163,1.08478920565324
10,0.384913351980835,6,1.10173932878093,1.20738142444347,1,1.4860842761296,1.50082541764163,1.08478920565324
10,0.384913351980835,7,1.20738142444347,1.29235492329785,1,1.4860842761296,1.50082541764163,1.08478920565324
10,0.384913351980835,8,1.29235492329785,1.33359315410546,1,1.4860842761296,1.50082541764163,1.08478920565324
10,0.384913351980835,9,1.33359315410546,1.59703328475764,1,1.4860842761296,1.50082541764163,1.08478920565324
10,0.384913351980835,10,1.59703328475764,2.07097818964853,1,1.4860842761296,1.50082541764163,1.08478920565324
10,0.384913351980835,11,2.07097818964853,2.31552957381189,1,1.4860842761296,1.50082541764163,1.08478920565324
10,0.384913351980835,12,2.31552957381189,2.80929918836646,1,1.4860842761296,1.50082541764163,1.08478920565324
10,0.384913351980835,13,2.80929918836646,2.82568178307321,1,1.4860842761296,1.50082541764163,1.08478920565324
10,0.384913351980835,14,2.82568178307321,2.90600212371803,1,1.4860842761296,1.50082541764163,1.08478920565324
10,0.384913351980835,15,2.90600212371803,3.07819733205651,1,1.4860842761296,1.50082541764163,1.08478920565324
10,0.384913351980835,16,3.07819733205651,3.41219646834414,1,1.4860842761296,1.50082541764163,1.08478920565324
10,0.384913351980835,17,3.41219646834414,3.50557493685062,1,1.4860842761296,1.50082541764163,1.08478920565324
10,0.384913351980835,0,3.50557493685062,4,0,1.4860842761296,1.50082541764163,1.08478920565324
11,3.18177814530986,1,0,0.248468108297061,1,-0.0639242238273165,0.559535358569568,-0.0799470506875911
11,3.18177814530986,2,0.248468108297061,0.593786206835078,1,-0.0639242238273165,0.559535358569568,-0.0799470506875911
11,3.18177814530986,3,0.593786206835078,0.867113035732203,1,-0.0639242238273165,0.559535358569568,-0.0799470506875911
11,3.18177814530986,4,0.867113035732203,1.32037214499998,1,-0.0639242238273165,0.559535358569568,-0.0799470506875911
11,3.18177814530986,5,1.32037214499998,2.44927467555594,1,-0.0639242238273165,0.559535358569568,-0.0799470506875911
11,3.18177814530986,6,2.44927467555594,2.47111637170071,1,-0.0639242238273165,0.559535358569568,-0.0799470506875911
11,3.18177814530986,7,2.47111637170071,2.82399348831796,1,-0.0639242238273165,0.559535358569568,-0.0799470506875911
11,3.18177814530986,8,2.82399348831796,3.4182562253044,1,-0.0639242238273165,0.559535358569568,-0.0799470506875911
11,3.18177814530986,0,3.4182562253044,4,0,-0.0639242238273165,0.559535358569568,-0.0799470506875911
12,0.352797876318735,1,0,0.0538937038559739,1,-0.86488446856822,1.03232386599601,2.46652493447095
12,0.352797876318735,2,0.0538937038559739,0.462083595004484,1,-0.86488446856822,1.03232386599601,2.46652493447095
12,0.352797876318735,3,0.462083595004484,0.813543313957814,1,-0.86488446856822,1.03232386599601,2.46652493447095
12,0.352797876318735,4,0.813543313957814,0.820931104734894,1,-0.86488446856822,1.03232386599601,2.46652493447095
12,0.352797876318735,5,0.820931104734894,1.43480569166264,1,-0.86488446856822,1.03232386599601,2.46652493447095
12,0.352797876318735,6,1.43480569166264,1.56157096563637,1,-0.86488446856822,1.03232386599601,2.46652493447095
12,0.352797876318735,7,1.56157096563637,1.67877429497988,1,-0.86488446856822,1.03232386599601,2.46652493447095
12,0.352797876318735,8,1.67877429497988,1.76381836540296,1,-0.86488446856822,1.03232386599601,2.46652493447095
12,0.352797876318735,9,1.76381836540296,1.9623026701674,1,-0.86488446856822,1.03232386599601,2.46652493447095
12,0.352797876318735,10,1.9623026701674,2.03927528318625,1,-0.86488446856822,1.03232386599601,2.46652493447095
12,0.352797876318735,11,2.03927528318625,2.11711488929176,1,-0.86488446856822,1.03232386599601,2.46652493447095
12,0.352797876318735,12,2.11711488929176,2.25745329766738,1,-0.86488446856822,1.03232386599601,2.46652493447095
12,0.352797876318735,13,2.25745329766738,2.59837666143749,1,-0.86488446856822,1.03232386599601,2.46652493447095
12,0.352797876318735,14,2.59837666143749,2.73653680312326,1,-0.86488446856822,1.03232386599601,2.46652493447095
12,0.352797876318735,15,2.73653680312326,2.86529697209914,1,-0.86488446856822,1.03232386599601,2.46652493447095
12,0.352797876318735,16,2.86529697209914,3.12759696339143,1,-0.86488446856822,1.03232386599601,2.46652493447095
12,0.352797876318735,17,3.12759696339143,3.30573144690246,1,-0.86488446856822,1.03232386599601,2.46652493447095
12,0.352797876318735,18,3.30573144690246,3.51003954741337,1,-0.86488446856822,1.03232386599601,2.46652493447095
12,0.352797876318735,0,3.51003954741337,4,0,-0.86488446856822,1.03232386599601,2.46652493447095
13,0.138345505121724,1,0,0.843187350978455,1,0.165231427399974,0.322870290784699,0.731250691039103
13,0.138345505121724,2,0.843187350978455,0.913429881098227,1,0.165231427399974,0.322870290784699,0.731250691039103
13,0.138345505121724,3,0.913429881098227,1.22044239686188,1,0.165231427399974,0.322870290784699,0.731250691039103
13,0.138345505121724,4,1.22044239686188,1.90262985391903,1,0.165231427399974,0.322870290784699,0.731250691039103
13,0.138345505121724,5,1.90262985391903,2.28118815518374,1,0.165231427399974,0.322870290784699,0.731250691039103
13,0.138345505121724,6,2.28118815518374,2.32487597779821,1,0.165231427399974,0.322870290784699,0.731250691039103
13,0.138345505121724,7,2.32487597779821,2.48261988333405,1,0.165231427399974,0.322870290784699,0.731250691039103
13,0.138345505121724,8,2.48261988333405,2.63346987741997,1,0.165231427399974,0.322870290784699,0.731250691039103
13,0.138345505121724,9,2.63346987741997,2.81071889970536,1,0.165231427399974,0.322870290784699,0.731250691039103
13,0.138345505121724,10,2.81071889970536,3.30006893573169,1,0.165231427399974,0.322870290784699,0.731250691039103
13,0.138345505121724,11,3.30006893573169,3.63505741934263,1,0.165231427399974,0.322870290784699,0.731250691039103
13,0.138345505121724,12,3.63505741934263,3.73098206947805,1,0.165231427399974,0.322870290784699,0.731250691039103
13,0.138345505121724,13,3.73098206947805,3.94753821379294,1,0.165231427399974,0.322870290784699,0.731250691039103
13,0.138345505121724,0,3.94753821379294,4,0,0.165231427399974,0.322870290784699,0.731250691039103
14,10.5071603780364,1,0,1.16628211485893,1,-2.58700699872391,-1.64112708716633,-2.37863898230073
14,10.5071603780364,2,1.16628211485893,1.36154105133016,1,-2.58700699872391,-1.64112708716633,-2.37863898230073
14,10.5071603780364,3,1.36154105133016,1.3906548436067,1,-2.58700699872391,-1.64112708716633,-2.37863898230073
14,10.5071603780364,4,1.3906548436067,2.04655891623383,1,-2.58700699872391,-1.64112708716633,-2.37863898230073
14,10.5071603780364,0,2.04655891623383,4,0,-2.58700699872391,-1.64112708716633,-2.37863898230073
15,0.200989481151425,1,0,0.251958452159097,1,1.82569685618138,0.255312196404052,0.709265210254183
15,0.200989481151425,2,0.251958452159097,0.254024576523509,1,1.82569685618138,0.255312196404052,0.709265210254183
15,0.200989481151425,3,0.254024576523509,0.319451424454556,1,1.82569685618138,0.255312196404052,0.709265210254183
15,0.200989481151425,4,0.319451424454556,0.658860392890876,1,1.82569685618138,0.255312196404052,0.709265210254183
15,0.200989481151425,5,0.658860392890876,0.769018606038873,1,1.82569685618138,0.255312196404052,0.709265210254183
15,0.200989481151425,6,0.769018606038873,0.79671752048021,1,1.82569685618138,0.255312196404052,0.709265210254183
15,0.200989481151425,7,0.79671752048021,1.30040094310296,1,1.82569685618138,0.255312196404052,0.709265210254183
15,0.200989481151425,8,1.30040094310296,2.32887457816155,1,1.82569685618138,0.255312196404052,0.709265210254183
15,0.200989481151425,9,2.32887457816155,2.39510322580434,1,1.82569685618138,0.255312196404052,0.709265210254183
15,0.200989481151425,10,2.39510322580434,2.41716993235124,1,1.82569685618138,0.255312196404052,0.709265210254183
15,0.200989481151425,11,2.41716993235124,2.72062774997563,1,1.82569685618138,0.255312196404052,0.709265210254183
15,0.200989481151425,12,2.72062774997563,3.35977185978306,1,1.82569685618138,0.255312196404052,0.709265210254183
15,0.200989481151425,13,3.35977185978306,3.84833875332875,1,1.82569685618138,0.255312196404052,0.709265210254183
15,0.200989481151425,0,3.84833875332875,4,0,1.82569685618138,0.255312196404052,0.709265210254183
16,0.95833286815753,1,0,0.0325796140506827,1,1.02249788370372,0.345048976745568,0.242297262893719
16,0.95833286815753,2,0.0325796140506827,0.843080990086197,1,1.02249788370372,0.345048976745568,0.242297262893719
16,0.95833286815753,3,0.843080990086197,1.46185245705069,1,1.02249788370372,0.345048976745568,0.242297262893719
16,0.95833286815753,4,1.46185245705069,1.95826135981183,1,1.02249788370372,0.345048976745568,0.242297262893719
16,0.95833286815753,5,1.95826135981183,2.70528959435056,1,1.02249788370372,0.345048976745568,0.242297262893719
16,0.95833286815753,6,2.70528959435056,3.42710481060505,1,1.02249788370372,0.345048976745568,0.242297262893719
16,0.95833286815753,7,3.42710481060505,3.62444572146981,1,1.02249788370372,0.345048976745568,0.242297262893719
16,0.95833286815753,8,3.62444572146981,3.65758257687798,1,1.02249788370372,0.345048976745568,0.242297262893719
16,0.95833286815753,0,3.65758257687798,4,0,1.02249788370372,0.345048976745568,0.242297262893719
17,1.63674070211196,1,0,1.76644082406848,1,-1.08456522871942,-0.383694687172576,-1.01635082528707
17,1.63674070211196,2,1.76644082406848,2.45879091516638,1,-1.08456522871942,-0.383694687172576,-1.01635082528707
17,1.63674070211196,3,2.45879091516638,2.46954226680608,1,-1.08456522871942,-0.383694687172576,-1.01635082528707
17,1.63674070211196,4,2.46954226680608,2.67266731263673,1,-1.08456522871942,-0.383694687172576,-1.01635082528707
17,1.63674070211196,0,2.67266731263673,4,0,-1.08456522871942,-0.383694687172576,-1.01635082528707
18,1.23579145298085,1,0,0.00841446493228474,1,0.339876312379898,0.955516497846445,-0.802251755758025
18,1.23579145298085,2,0.00841446493228474,0.203847317438961,1,0.339876312379898,0.955516497846445,-0.802251755758025
18,1.23579145298085,3,0.203847317438961,0.31455784316272,1,0.339876312379898,0.955516497846445,-0.802251755758025
18,1.23579145298085,4,0.31455784316272,0.382045815685326,1,0.339876312379898,0.955516497846445,-0.802251755758025
18,1.23579145298085,5,0.382045815685326,0.746139880048887,1,0.339876312379898,0.955516497846445,-0.802251755758025
18,1.23579145298085,6,0.746139880048887,1.28999598712436,1,0.339876312379898,0.955516497846445,-0.802251755758025
18,1.23579145298085,7,1.28999598712436,1.4809417898294,1,0.339876312379898,0.955516497846445,-0.802251755758025
18,1.23579145298085,8,1.4809417898294,2.32168933757495,1,0.339876312379898,0.955516497846445,-0.802251755758025
18,1.23579145298085,9,2.32168933757495,3.12487372126058,1,0.339876312379898,0.955516497846445,-0.802251755758025
18,1.23579145298085,0,3.12487372126058,4,0,0.339876312379898,0.955516497846445,-0.802251755758025
19,0.954346552973635,1,0,0.102278041279703,1,2.04936046368191,-1.08450234279345,-1.99603818916825
19,0.954346552973635,2,0.102278041279703,0.211116454746525,1,2.04936046368191,-1.08450234279345,-1.99603818916825
19,0.954346552973635,3,0.211116454746525,1.15085987575943,1,2.04936046368191,-1.08450234279345,-1.99603818916825
19,0.954346552973635,4,1.15085987575943,1.42150709728154,1,2.04936046368191,-1.08450234279345,-1.99603818916825
19,0.954346552973635,5,1.42150709728154,2.65858351816535,1,2.04936046368191,-1.08450234279345,-1.99603818916825
19,0.954346552973635,0,2.65858351816535,4,0,2.04936046368191,-1.08450234279345,-1.99603818916825
20,1.04430560708489,1,0,0.471692521131984,1,0.593398380210837,0.592752052951658,-0.493697541843122
20,1.04430560708489,2,0.471692521131984,0.489354552879884,1,0.593398380210837,0.592752052951658,-0.493697541843122
20,1.04430560708489,3,0.489354552879884,0.757607965399351,1,0.593398380210837,0.592752052951658,-0.493697541843122
20,1.04430560708489,4,0.757607965399351,1.04505354966013,1,0.593398380210837,0.592752052951658,-0.493697541843122
20,1.04430560708489,5,1.04505354966013,2.34019951762455,1,0.593398380210837,0.592752052951658,-0.493697541843122
20,1.04430560708489,6,2.34019951762455,3.42317496709071,1,0.593398380210837,0.592752052951658,-0.493697541843122
20,1.04430560708489,7,3.42317496709071,3.68327328582621,1,0.593398380210837,0.592752052951658,-0.493697541843122
20,1.04430560708489,0,3.68327328582621,4,0,0.593398380210837,0.592752052951658,-0.493697541843122
21,0.590082147375217,1,0,0.138997391983932,1,0.674995647288856,0.337853764148262,0.162380873871063
21,0.590082147375217,2,0.138997391983932,0.415463916537834,1,0.674995647288856,0.337853764148262,0.162380873871063
21,0.590082147375217,3,0.415463916537834,0.49388624168706,1,0.674995647288856,0.337853764148262,0.162380873871063
21,0.590082147375217,4,0.49388624168706,0.545693874277333,1,0.674995647288856,0.337853764148262,0.162380873871063
21,0.590082147375217,5,0.545693874277333,0.790615436892274,1,0.674995647288856,0.337853764148262,0.162380873871063
21,0.590082147375217,6,0.790615436892274,1.57018167434959,1,0.674995647288856,0.337853764148262,0.162380873871063
21,0.590082147375217,7,1.57018167434959,2.78688012484662,1,0.674995647288856,0.337853764148262,0.162380873871063
21,0.590082147375217,8,2.78688012484662,3.20093066974094,1,0.674995647288856,0.337853764148262,0.162380873871063
21,0.590082147375217,9,3.20093066974094,3.68181900952716,1,0.674995647288856,0.337853764148262,0.162380873871063
21,0.590082147375217,0,3.68181900952716,4,0,0.674995647288856,0.337853764148262,0.162380873871063
22,1.30065778978333,1,0,0.0907559311373934,1,-1.05764826309368,0.977303977500567,2.17898952930808
22,1.30065778978333,2,0.0907559311373934,0.352914984564206,1,-1.05764826309368,0.977303977500567,2.17898952930808
22,1.30065778978333,3,0.352914984564206,0.77814515152012,1,-1.05764826309368,0.977303977500567,2.17898952930808
22,1.30065778978333,4,0.77814515152012,0.800698196180542,1,-1.05764826309368,0.977303977500567,2.17898952930808
22,1.30065778978333,5,0.800698196180542,0.898487486163482,1,-1.05764826309368,0.977303977500567,2.17898952930808
22,1.30065778978333,6,0.898487486163482,1.10126959447555,1,-1.05764826309368,0.977303977500567,2.17898952930808
22,1.30065778978333,7,1.10126959447555,1.20505322341664,1,-1.05764826309368,0.977303977500567,2.17898952930808
22,1.30065778978333,8,1.20505322341664,1.38229542718811,1,-1.05764826309368,0.977303977500567,2.17898952930808
22,1.30065778978333,9,1.38229542718811,1.49203588441778,1,-1.05764826309368,0.977303977500567,2.17898952930808
22,1.30065778978333,10,1.49203588441778,2.08552712749446,1,-1.05764826309368,0.977303977500567,2.17898952930808
22,1.30065778978333,11,2.08552712749446,2.13287413376671,1,-1.05764826309368,0.977303977500567,2.17898952930808
22,1.30065778978333,12,2.13287413376671,2.26082527274198,1,-1.05764826309368,0.977303977500567,2.17898952930808
22,1.30065778978333,13,2.26082527274198,2.507961884714,1,-1.05764826309368,0.977303977500567,2.17898952930808
22,1.30065778978333,14,2.507961884714,3.08379730886978,1,-1.05764826309368,0.977303977500567,2.17898952930808
22,1.30065778978333,15,3.08379730886978,3.4478822653597,1,-1.05764826309368,0.977303977500567,2.17898952930808
22,1.30065778978333,16,3.4478822653597,3.87348935487769,1,-1.05764826309368,0.977303977500567,2.17898952930808
22,1.30065778978333,0,3.87348935487769,4,0,-1.05764826309368,0.977303977500567,2.17898952930808
23,2.15241970194601,1,0,0.0111267870399861,1,-1.56006375107331,-0.354785942178567,0.772437632907117
23,2.15241970194601,2,0.0111267870399861,0.115915165648528,1,-1.56006375107331,-0.354785942178567,0.772437632907117
23,2.15241970194601,3,0.115915165648528,0.355161033265731,1,-1.56006375107331,-0.354785942178567,0.772437632907117
23,2.15241970194601,4,0.355161033265731,0.411182684670447,1,-1.56006375107331,-0.354785942178567,0.772437632907117
23,2.15241970194601,5,0.411182684670447,0.472762645075663,1,-1.56006375107331,-0.354785942178567,0.772437632907117
23,2.15241970194601,6,0.472762645075663,0.619222253933551,1,-1.56006375107331,-0.354785942178567,0.772437632907117
23,2.15241970194601,7,0.619222253933551,0.663686262689373,1,-1.56006375107331,-0.354785942178567,0.772437632907117
23,2.15241970194601,8,0.663686262689373,0.674982989557655,1,-1.56006375107331,-0.354785942178567,0.772437632907117
23,2.15241970194601,9,0.674982989557655,0.709038335657339,1,-1.56006375107331,-0.354785942178567,0.772437632907117
23,2.15241970194601,10,0.709038335657339,1.0426192157822,1,-1.56006375107331,-0.354785942178567,0.772437632907117
23,2.15241970194601,11,1.0426192157822,1.55714554076436,1,-1.56006375107331,-0.354785942178567,0.772437632907117
23,2.15241970194601,12,1.55714554076436,1.59608687765833,1,-1.56006375107331,-0.354785942178567,0.772437632907117
23,2.15241970194601,13,1.59608687765833,1.63283688024478,1,-1.56006375107331,-0.354785942178567,0.772437632907117
23,2.15241970194601,14,1.63283688024478,2.09791653898199,1,-1.56006375107331,-0.354785942178567,0.772437632907117
23,2.15241970194601,15,2.09791653898199,2.42734493694291,1,-1.56006375107331,-0.354785942178567,0.772437632907117
23,2.15241970194601,16,2.42734493694291,2.52156490771138,1,-1.56006375107331,-0.354785942178567,0.772437632907117
23,2.15241970194601,17,2.52156490771138,2.71771462910287,1,-1.56006375107331,-0.354785942178567,0.772437632907117
23,2.15241970194601,18,2.71771462910287,2.80332417535111,1,-1.56006375107331,-0.354785942178567,0.772437632907117
23,2.15241970194601,19,2.80332417535111,3.46697410400833,1,-1.56006375107331,-0.354785942178567,0.772437632907117
23,2.15241970194601,20,3.46697410400833,3.59120833016952,1,-1.56006375107331,-0.354785942178567,0.772437632907117
23,2.15241970194601,0,3.59120833016952,4,0,-1.56006375107331,-0.354785942178567,0.772437632907117
24,0.402625984501932,1,0,0.00664474962064184,1,1.44414722293032,-1.73787332136991,-0.722095428107377
24,0.402625984501932,2,0.00664474962064184,0.944936492313506,1,1.44414722293032,-1.73787332136991,-0.722095428107377
24,0.402625984501932,3,0.944936492313506,1.08669928871218,1,1.44414722293032,-1.73787332136991,-0.722095428107377
24,0.402625984501932,4,1.08669928871218,1.78561884625976,1,1.44414722293032,-1.73787332136991,-0.722095428107377
24,0.402625984501932,5,1.78561884625976,2.47118310449939,1,1.44414722293032,-1.73787332136991,-0.722095428107377
24,0.402625984501932,6,2.47118310449939,2.88930357199243,1,1.44414722293032,-1.73787332136991,-0.722095428107377
24,0.402625984501932,7,2.88930357199243,3.73959126361646,1,1.44414722293032,-1.73787332136991,-0.722095428107377
24,0.402625984501932,0,3.73959126361646,4,0,1.44414722293032,-1.73787332136991,-0.722095428107377
25,0.861868475803648,1,0,0.0762034822236288,1,1.44846415235245,0.651503883722351,-0.0248927517808211
25,0.861868475803648,2,0.0762034822236288,0.503771789255582,1,1.44846415235245,0.651503883722351,-0.0248927517808211
25,0.861868475803648,3,0.503771789255582,0.836297248697716,1,1.44846415235245,0.651503883722351,-0.0248927517808211
25,0.861868475803648,4,0.836297248697716,2.35885555207794,1,1.44846415235245,0.651503883722351,-0.0248927517808211
25,0.861868475803648,5,2.35885555207794,2.62346638781151,1,1.44846415235245,0.651503883722351,-0.0248927517808211
25,0.861868475803648,6,2.62346638781151,2.95844102960773,1,1.44846415235245,0.651503883722351,-0.0248927517808211
25,0.861868475803648,7,2.95844102960773,3.33687484215872,1,1.44846415235245,0.651503883722351,-0.0248927517808211
25,0.861868475803648,8,3.33687484215872,3.82578358357451,1,1.44846415235245,0.651503883722351,-0.0248927517808211
25,0.861868475803648,9,3.82578358357451,3.9045846385406,1,1.44846415235245,0.651503883722351,-0.0248927517808211
25,0.861868475803648,0,3.9045846385406,4,0,1.44846415235245,0.651503883722351,-0.0248927517808211
26,0.711481231281757,1,0,1.45819903087649,1,0.133381216756366,1.09816027337179,0.679362135087555
26,0.711481231281757,2,1.45819903087649,1.7928771453376,1,0.133381216756366,1.09816027337179,0.679362135087555
26,0.711481231281757,3,1.7928771453376,2.18254066297669,1,0.133381216756366,1.09816027337179,0.679362135087555
